 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ 
|     ver     | Date  | Time  |               Sequence                 | #Img |P/MbInt| QPI| QPP| QPB| Format  |Iperiod| #B | FMES | Hdmd | S.R |#Ref | Freq |Coding|RD-opt|Intra upd|8x8Tr| SNRY 1| SNRU 1| SNRV 1| SNRY N| SNRU N| SNRV N|#Bitr I|#Bitr P|#Bitr B|#Bitr IPB|     Total Time   |      Me Time     |
| 19.0/(FRExt)| 12/11 | 10:00 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2670928|      0|      0|  2671520|          68420   |              0   |
| 19.0/(FRExt)| 12/11 | 11:17 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2670928|      0|      0|  2671520|          72872   |              0   |
| 19.0/(FRExt)| 12/11 | 11:26 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2670928|      0|      0|  2671520|          50034   |              0   |
| 19.0/(FRExt)| 12/11 | 11:28 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.822| 43.050| 44.021| 40.822| 43.050| 44.021|2947232|      0|      0|  2947824|          43950   |              0   |
| 19.0/(FRExt)| 12/11 | 11:31 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2670928|      0|      0|  2671520|          72168   |              0   |
| 19.0/(FRExt)| 12/11 | 12:19 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2705072|      0|      0|  2705664|          51872   |              0   |
| 19.0/(FRExt)| 12/11 | 12:22 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2705072|      0|      0|  2705664|          51750   |              0   |
| 19.0/(FRExt)| 12/11 | 12:24 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.758| 43.050| 44.021| 40.758| 43.050| 44.021|2705072|      0|      0|  2705664|          52317   |              0   |
| 19.0/(FRExt)| 12/11 | 17:40 |                        test_video_5.yuv|   15 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.788| 43.050| 44.021| 40.788| 43.050| 44.021|2759856|      0|      0|  2760448|          47397   |              0   |
| 19.0/(FRExt)| 12/11 | 17:41 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.597| 41.449| 43.158| 37.597| 41.449| 43.158| 664000|      0|      0|   666880|           1339   |              0   |
| 19.0/(FRExt)| 12/11 | 17:44 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.597| 41.449| 43.158| 37.597| 41.449| 43.158| 664000|      0|      0|   666880|           2209   |              0   |
| 19.0/(FRExt)| 12/11 | 18:01 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.546| 41.449| 43.158| 37.546| 41.449| 43.158| 656800|      0|      0|   659680|           2241   |              0   |
| 19.0/(FRExt)| 12/11 | 18:06 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.553| 41.449| 43.158| 37.553| 41.449| 43.158| 665600|      0|      0|   668480|           2201   |              0   |
| 19.0/(FRExt)| 12/11 | 18:10 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.535| 41.449| 43.158| 37.535| 41.449| 43.158| 666160|      0|      0|   669040|           2407   |              0   |
| 19.0/(FRExt)| 12/11 | 18:32 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.546| 41.449| 43.158| 37.546| 41.449| 43.158| 658160|      0|      0|   661040|           3702   |              0   |
| 19.0/(FRExt)| 12/11 | 18:32 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.546| 41.449| 43.158| 37.546| 41.449| 43.158| 658160|      0|      0|   661040|           2249   |              0   |
| 19.0/(FRExt)| 12/11 | 23:52 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.546| 41.449| 43.158| 37.546| 41.449| 43.158| 658160|      0|      0|   661040|           2226   |              0   |
| 19.0/(FRExt)| 12/12 | 00:04 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           2196   |              0   |
| 19.0/(FRExt)| 12/12 | 00:31 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           2135   |              0   |
| 19.0/(FRExt)| 12/12 | 00:51 |                        test_video_2.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.805| 43.731| 43.981| 40.805| 43.731| 43.981|3043520|      0|      0|  3046480|          16339   |              0   |
| 19.0/(FRExt)| 12/12 | 00:57 |                        test_video_2.yuv|   20 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.715| 43.088| 43.166| 40.715| 43.088| 43.166|2644836|      0|      0|  2645280|          89093   |              0   |
| 19.0/(FRExt)| 12/12 | 01:07 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           1282   |              0   |
| 19.0/(FRExt)| 12/12 | 01:09 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           1284   |              0   |
| 19.0/(FRExt)| 12/12 | 01:10 |                   foreman_part_qcif.yuv|    3 |  0/0  | 22 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.023| 44.522| 46.330| 42.023| 44.522| 46.330|1173360|      0|      0|  1176240|           1804   |              0   |
| 19.0/(FRExt)| 12/12 | 01:11 |                   foreman_part_qcif.yuv|    3 |  0/0  | 32 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 34.597| 40.152| 41.625| 34.597| 40.152| 41.625| 461040|      0|      0|   463920|           1014   |              0   |
| 19.0/(FRExt)| 12/12 | 01:12 |                   foreman_part_qcif.yuv|    3 |  0/0  | 38 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 30.485| 38.356| 39.187| 30.485| 38.356| 39.187| 257840|      0|      0|   260720|            761   |              0   |
| 19.0/(FRExt)| 12/12 | 01:12 |                   foreman_part_qcif.yuv|    3 |  0/0  | 18 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 45.238| 46.613| 48.254| 45.238| 46.613| 48.254|1648800|      0|      0|  1651680|           2208   |              0   |
| 19.0/(FRExt)| 12/12 | 01:14 |                   foreman_part_qcif.yuv|    3 |  0/0  | 18 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 45.311| 46.613| 48.254| 45.311| 46.613| 48.254|1621920|      0|      0|  1624800|           2491   |              0   |
| 19.0/(FRExt)| 12/12 | 01:15 |                   foreman_part_qcif.yuv|    3 |  0/0  | 22 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.090| 44.522| 46.330| 42.090| 44.522| 46.330|1154160|      0|      0|  1157040|           2031   |              0   |
| 19.0/(FRExt)| 12/12 | 01:16 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.555| 41.449| 43.158| 37.555| 41.449| 43.158| 643440|      0|      0|   646320|           1453   |              0   |
| 19.0/(FRExt)| 12/12 | 01:17 |                   foreman_part_qcif.yuv|    3 |  0/0  | 32 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 34.595| 40.152| 41.625| 34.595| 40.152| 41.625| 424960|      0|      0|   427840|           1154   |              0   |
| 19.0/(FRExt)| 12/12 | 01:18 |                   foreman_part_qcif.yuv|    3 |  0/0  | 38 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 30.427| 38.356| 39.187| 30.427| 38.356| 39.187| 229440|      0|      0|   232320|            867   |              0   |
| 19.0/(FRExt)| 12/12 | 02:29 |                        test_video_1.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.109| 43.450| 44.742| 42.109| 43.450| 44.742| 645120|      0|      0|   648080|           6301   |              0   |
| 19.0/(FRExt)| 12/12 | 02:31 |                        test_video_2.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.806| 43.731| 43.981| 40.806| 43.731| 43.981|2935200|      0|      0|  2938160|          10436   |              0   |
| 19.0/(FRExt)| 12/12 | 02:32 |                        test_video_3.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 43.758| 43.322| 44.621| 43.758| 43.322| 44.621|1661520|      0|      0|  1664480|           8009   |              0   |
| 19.0/(FRExt)| 12/12 | 02:33 |                        test_video_5.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.421| 44.248| 45.796| 42.421| 44.248| 45.796|1718400|      0|      0|  1721360|           8423   |              0   |
| 19.0/(FRExt)| 12/12 | 02:35 |                        test_video_1.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.132| 43.450| 44.742| 42.132| 43.450| 44.742| 657120|      0|      0|   660080|           5196   |              0   |
| 19.0/(FRExt)| 12/12 | 02:35 |                        test_video_1.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.132| 43.450| 44.742| 42.132| 43.450| 44.742| 657120|      0|      0|   660080|           5193   |              0   |
| 19.0/(FRExt)| 12/12 | 02:36 |                        test_video_2.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 40.805| 43.731| 43.981| 40.805| 43.731| 43.981|3043520|      0|      0|  3046480|           8729   |              0   |
| 19.0/(FRExt)| 12/12 | 02:37 |                        test_video_3.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 43.748| 43.322| 44.621| 43.748| 43.322| 44.621|1700160|      0|      0|  1703120|           6620   |              0   |
| 19.0/(FRExt)| 12/12 | 02:37 |                        test_video_5.yuv|    3 |  0/0  | 28 | 28 | 30 | 640x480 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 42.450| 44.248| 45.796| 42.450| 44.248| 45.796|1789440|      0|      0|  1792400|           7117   |              0   |
| 19.0/(FRExt)| 12/12 | 02:41 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           1282   |              0   |
| 19.0/(FRExt)| 12/12 | 03:52 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           1287   |              0   |
| 19.0/(FRExt)| 12/12 | 10:36 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.568| 41.449| 43.158| 37.568| 41.449| 43.158| 673200|      0|      0|   676080|           2905   |              0   |
| 19.0/(FRExt)| 12/12 | 10:43 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.555| 41.449| 43.158| 37.555| 41.449| 43.158| 643440|      0|      0|   646320|           3228   |              0   |
| 19.0/(FRExt)| 12/12 | 16:32 |                   foreman_part_qcif.yuv|    3 |  0/0  | 28 | 28 | 30 | 176x144 |    1  |  0 | EPZS |  022 |  32 |  0  | 30.00| CABAC|   1  |   OFF   |  0  | 37.555| 41.449| 43.158| 37.555| 41.449| 43.158| 643440|      0|      0|   646320|           1450   |              0   |
